MMSI,mean_speed,std_speed,min_speed,max_speed,n_fixes
368167210,4.2734957,0.6077646,0.1,5.4,615
368167230,4.213182,2.7934499,0.0,8.4,660
368167250,1.8101696,1.8796477,0.0,4.9,649
368167350,0.34041536,1.4463679,0.0,8.6,626
368167460,0.038497653,0.051987294,0.0,0.2,426
368167580,2.4715426,3.0172594,0.0,9.0,376
368167690,0.18834198,0.16855027,0.0,0.9,386
368167790,0.005140187,0.022133376,0.0,0.1,214
368167820,0.14118144,0.7612281,0.0,7.5,1185
368167990,0.0006329114,0.007942935,0.0,0.1,316
368168130,0.0,0.0,0.0,0.0,379
368168150,1.4857143,2.449514,0.0,7.1,434
368168190,1.1658307,1.9597664,0.0,5.7,319
368168250,0.0045602606,0.02089623,0.0,0.1,307
368168330,0.7,0.0,0.7,0.7,308
368168350,0.012217195,0.06731924,0.0,0.5,221
368168400,3.8556702,4.6651626,0.0,14.6,97
368168410,0.022222223,0.044095855,0.0,0.1,9
368168470,0.5508475,1.1985843,0.0,6.1,177
368168650,0.043779906,0.06211361,0.0,0.4,418
368168690,0.0,0.0,0.0,0.0,179
368168920,0.0311054,0.049053535,0.0,0.2,389
368169060,4.921466,1.2872204,0.2,7.7,1146
368169220,1.8430806,2.3985884,0.0,7.0,831
368169450,0.6099409,2.2108083,0.0,11.1,845
368169460,0.042396314,0.08292593,0.0,1.0,651
368169710,0.1282313,0.71493655,0.0,9.1,1176
368169810,0.0044198898,0.020582123,0.0,0.1,362
368169920,0.020813396,0.04064597,0.0,0.1,418
368169940,2.8851066,1.4991723,0.0,4.7,94
368170010,0.74419475,1.4726051,0.0,5.0,267
368170120,0.018732782,0.040460646,0.0,0.2,363
368170190,0.058938548,0.086746305,0.0,0.5,358
368170240,4.518362,0.6496292,3.0,7.4,1160
368170420,0.0,0.0,0.0,0.0,66
368170590,0.041509435,0.055525858,0.0,0.2,371
368170620,0.0,0.0,0.0,0.0,431
368170680,0.2599115,1.1375209,0.0,6.8,1130
368170730,0.5317181,0.42500034,0.0,2.6,454
368170760,0.00053191493,0.0072770533,0.0,0.1,1128
368170770,0.0004784689,0.0069171446,0.0,0.1,209
368170890,2.8008432,3.3391652,0.0,9.2,1186
368170920,0.02248062,0.24204664,0.0,3.8,387
368171000,10.315429,0.66399354,7.7,11.7,525
368171230,0.0028169015,0.016574757,0.0,0.1,284
368171260,2.429297,3.2911196,0.0,9.5,512
368171310,3.894958,3.774169,0.0,10.0,714
368171320,0.0031746032,0.017578887,0.0,0.1,189
368171360,0.019946808,0.3210001,0.0,6.2,376
368171390,1.0039722,2.2396224,0.0,8.1,1007
368171550,0.032620322,0.050254904,0.0,0.3,374
368171570,0.011986301,0.03253589,0.0,0.1,292
368171660,0.0,0.0,0.0,0.0,8
368171740,0.0013071896,0.011395568,0.0,0.1,153
368171810,0.03367347,0.049625147,0.0,0.2,98
368171850,1.1539823,1.970831,0.0,7.1,452
368171880,0.0026819922,0.016186723,0.0,0.1,261
368171930,0.028057555,0.081527635,0.0,0.7,278
368171970,3.8500001,4.1719303,0.9,6.8,2
368171990,4.146145,4.390687,0.0,15.3,869
368172160,0.065051906,0.102351256,0.0,0.8,289
368172220,3.251497,2.3627744,0.0,8.9,501
368172230,0.0,0.0,0.0,0.0,131
368172350,0.06979866,0.0683669,0.0,0.5,298
368172360,7.369444,7.932668,0.0,31.0,72
368172370,4.7455573,0.9953605,0.3,7.5,529
368172430,0.18070796,0.5535452,0.0,6.3,1130
368172470,0.0036507936,0.018769931,0.0,0.1,630
368172490,4.357357,8.278094,0.0,25.8,1135
368172570,0.026262628,0.047383934,0.0,0.2,396
368172590,0.04598338,0.08718875,0.0,0.7,361
368172620,0.0,0.0,0.0,0.0,240
368172960,12.325339,2.0599625,6.7,14.9,517
368172970,0.061111115,0.23182352,0.0,1.2,54
368172990,0.05625,0.175,0.0,0.7,16
368173020,1.3030875,2.2035105,0.0,10.7,1166
368173060,0.0033112583,0.017952599,0.0,0.1,151
368173080,0.0048257373,0.024936138,0.0,0.3,373
368173110,0.048322145,0.3917397,0.0,4.6,149
368173140,3.8953347,2.424217,0.0,7.8,493
368173190,0.43733335,1.50726,0.0,11.2,450
368173220,0.0,0.0,0.0,0.0,398
368173330,1.9970075,2.521218,0.0,6.2,401
368173340,0.52375,0.30156237,0.0,1.7,240
368173380,0.012036108,0.03255466,0.0,0.1,997
368173440,0.0028824834,0.01674068,0.0,0.1,902
368173480,0.13611111,0.07917675,0.0,0.4,360
368173590,0.0040380047,0.019708313,0.0,0.1,421
368173760,0.02850123,0.06296034,0.0,0.4,407
368173810,1.9171635,3.040768,0.0,9.1,1107
368173850,0.0,0.0,0.0,0.0,415
368174080,0.002227723,0.014776671,0.0,0.1,404
368174160,1.1692307,1.9872026,0.1,6.0,13
368174370,2.456475,3.6209717,0.0,11.7,556
368174410,0.59152246,1.3214241,0.0,9.2,1156
368174420,4.240552,3.9099839,0.0,12.5,1159
368174430,0.89700437,1.4209784,0.0,4.3,1135
368174450,0.7158475,1.3918805,0.0,7.0,1180
368174460,0.43514237,0.9420908,0.0,3.5,1124
368174470,3.5863051,2.3178194,0.0,11.6,1161
368174480,1.5238792,2.7274513,0.0,13.2,1026
368174490,0.8461271,1.8777941,0.0,12.2,1149
368174560,0.016666668,0.04082483,0.0,0.1,6
368174620,0.0,0.0,0.0,0.0,367
368174780,0.0055837566,0.02610001,0.0,0.2,394
368174970,0.9363218,0.79824996,0.0,6.3,435
368175090,0.030684931,0.04618194,0.0,0.1,365
368175120,0.012958435,0.10893108,0.0,1.9,409
368175160,0.0,0.0,0.0,0.0,220
368175270,11.533334,0.2819996,11.0,11.9,15
368175320,3.9331605,1.0929408,0.0,6.3,193
368175490,0.07131579,0.06731453,0.0,0.4,380
368175520,3.5214534,1.3189685,0.0,5.7,1156
368175680,0.0,0.0,0.0,0.0,202
368175810,0.011320755,0.031835154,0.0,0.1,106
368175910,1.9450414,4.4576287,0.0,27.1,242
368175980,0.21551247,0.22455592,0.0,1.9,361
368176190,5.762162,2.0226977,0.0,8.1,37
368176220,0.11661892,0.12086387,0.0,0.9,349
368176320,0.00078328984,0.011413803,0.0,0.2,383
368176330,0.044705883,0.08083568,0.0,0.5,425
368176370,0.08593156,0.2011223,0.0,1.6,263
368176430,0.46314847,1.39637,0.0,8.4,1118
368176440,0.015160351,0.040507246,0.0,0.3,343
368176610,3.4708135,1.5741192,0.0,5.0,418
368176640,5.2419353,3.0391192,0.1,8.5,62
368176970,0.76459223,0.59435654,0.0,4.3,466
368177010,0.015053763,0.038859382,0.0,0.2,93
368177030,3.6779006,6.7549205,0.0,19.9,181
368177040,0.0,0.0,0.0,0.0,347
368177290,0.00048661802,0.009865273,0.0,0.2,411
368177450,0.11639345,0.3188346,0.0,3.3,427
368177560,0.0,0.0,0.0,0.0,10
368177590,2.8206677,3.5282912,0.0,8.7,629
368177640,2.2,,2.2,2.2,1
368177710,0.070710056,0.11555606,0.0,0.7,338
368177730,0.0027777778,0.01654888,0.0,0.1,72
368177780,0.028985508,0.10014908,0.0,0.6,69
368177990,2.8006237,2.911054,0.0,6.8,962
368178070,0.0022222223,0.01490712,0.0,0.1,45
368178130,3.5309608,4.52171,0.0,12.4,281
368178140,6.617032,1.2683586,0.0,9.6,411
368178190,4.158756,5.0925584,0.0,12.4,1125
368178350,0.0,0.0,0.0,0.0,386
368178380,0.0063157897,0.024453718,0.0,0.1,95
368178470,0.0,0.0,0.0,0.0,2
368178590,1.3022281,4.3066144,0.0,28.7,1122
368178650,0.0,0.0,0.0,0.0,1119
368178860,0.0990566,0.12835611,0.0,0.7,106
368179040,0.0,0.0,0.0,0.0,341
368179130,1.682472,2.6800075,0.0,6.9,445
368179240,0.009919571,0.03566939,0.0,0.4,373
368179250,3.268971,4.156054,0.0,12.0,1273
368179260,6.7070403,2.7360666,0.0,9.3,767
368179270,0.024747476,0.046045512,0.0,0.2,396
368179290,0.018796992,0.06857072,0.0,0.7,266
368179440,0.29534882,0.68171823,0.0,2.9,43
368179690,2.30177,3.2326179,0.0,8.7,113
368179830,0.13112034,0.121733956,0.0,0.8,241
368179930,0.016180372,0.038979664,0.0,0.2,377
368180010,0.00024390244,0.004938648,0.0,0.1,410
368180040,0.007627119,0.026656343,0.0,0.1,118
368180050,0.004780877,0.035454925,0.0,0.5,251
368180090,0.0,0.0,0.0,0.0,370
368180250,2.9468749,1.7140874,0.3,5.6,96
368180310,0.03031915,0.04723255,0.0,0.2,188
368180370,0.05235732,0.06738286,0.0,0.3,403
368180410,0.020722892,0.04058102,0.0,0.1,415
368180460,3.0417554,4.467747,0.0,12.6,1128
368180640,0.0,0.0,0.0,0.0,652
368180650,2.7174625,3.5473154,0.0,9.7,670
368180740,0.0,0.0,0.0,0.0,358
368180820,3.783405,2.8703072,0.0,8.3,699
368180930,0.05454546,0.0522233,0.0,0.1,11
368180970,1.1006452,0.9993857,0.0,8.2,620
368181020,0.71601766,1.6625719,0.0,7.0,1130
368181060,0.0011173184,0.010525822,0.0,0.1,358
368181070,0.051639345,0.45640233,0.0,5.0,122
368181090,0.12028572,0.09907844,0.0,0.4,350
368181130,7.4214287,2.504251,0.0,9.2,70
368181460,0.027898552,0.047297172,0.0,0.2,276
368181560,0.057506364,0.087486975,0.0,0.5,393
368181640,0.0,0.0,0.0,0.0,64
368181680,2.3361356,2.597745,0.0,6.1,678
368181750,6.795772,1.4075636,1.3,8.9,1230
368181760,0.13235295,0.08428159,0.0,0.3,34
368181840,0.0,0.0,0.0,0.0,374
368181870,0.0031784843,0.017564166,0.0,0.1,409
368181920,1.0625,1.4131399,0.0,2.9,8
368181950,0.2419098,1.0175558,0.0,6.3,377
368181960,2.9827585,2.3193393,0.0,6.0,29
368181970,0.010902256,0.05349602,0.0,0.6,266
368182060,0.13417432,0.118620455,0.0,0.8,436
368182090,0.009512195,0.030195065,0.0,0.2,410
368182130,0.23458111,0.9492935,0.0,6.7,1122
368182220,0.003562341,0.018558562,0.0,0.1,393
368182240,3.356622,5.728226,0.0,23.1,521
368182290,0.046519823,0.05637298,0.0,0.5,1135
368182510,0.009500001,0.036967322,0.0,0.3,200
368182560,0.0,0.0,0.0,0.0,31
368182570,0.0,0.0,0.0,0.0,265
368182680,3.8552632,3.7015831,0.0,10.6,342
368182720,0.0,,0.0,0.0,1
368182830,0.1,,0.1,0.1,1
368182890,0.0,0.0,0.0,0.0,289
368182960,0.4138801,1.1441914,0.0,6.3,317
368182970,8.414857,0.9856314,4.7,11.6,350
368183000,0.0,0.0,0.0,0.0,417
368183020,2.7544556,2.348982,0.0,6.2,202
368183050,5.8481483,2.2090223,0.0,10.0,162
368183130,2.479365,1.6751697,0.0,6.0,1134
368183290,0.0,0.0,0.0,0.0,7
368183420,0.039502762,0.06626377,0.0,0.6,362
368183430,2.6930435,6.24588,0.0,27.6,805
368183570,5.240613,9.116303,0.0,30.3,522
368183590,1.7016287,2.804169,0.0,8.6,307
368183730,0.001703163,0.012954685,0.0,0.1,411
368183750,0.0,0.0,0.0,0.0,417
368184080,0.07028424,0.60852057,0.0,6.6,1161
368184180,0.0003816794,0.0061780205,0.0,0.1,262
368184310,0.0,0.0,0.0,0.0,4
368184340,0.00070671376,0.008391708,0.0,0.1,283
368184360,0.4652778,0.3145127,0.0,1.5,72
368184410,0.98639804,2.045795,0.0,11.9,1191
368184530,0.0036144578,0.025279993,0.0,0.3,415
368184850,0.017514125,0.038062587,0.0,0.1,354
368184910,6.6378403,9.97128,0.0,28.6,1213
368184920,3.0207548,1.9247736,0.0,6.4,53
368184980,0.81787235,2.1034458,0.0,8.7,1175
368184990,0.69109243,1.2722256,0.0,5.8,1190
368185000,0.8578249,2.6899252,0.0,14.6,1131
368185220,3.1857142,3.0322866,0.4,6.7,7
368185250,0.0,0.0,0.0,0.0,256
368185380,0.0,0.0,0.0,0.0,6
368185440,0.0,0.0,0.0,0.0,376
368185520,0.010186757,0.1468425,0.0,2.6,589
368185530,1.3505102,0.77217627,0.2,5.3,196
368185620,3.835229,7.4063096,0.0,27.4,633
368185880,0.021549638,0.054821163,0.0,0.5,413
368185950,0.0,,0.0,0.0,1
368186000,0.069863014,0.47158864,0.0,4.8,146
368186140,0.015730336,0.037224486,0.0,0.2,356
368186150,0.009638554,0.029691331,0.0,0.1,83
368186160,0.085674934,0.044146594,0.0,0.3,363
368186190,0.026536312,0.04902138,0.0,0.2,358
368186210,0.45,0.070710674,0.4,0.5,2
368186360,0.087254904,0.16630615,0.0,0.7,102
368186370,0.00867347,0.033944074,0.0,0.4,392
368186410,0.0043624165,0.0204601,0.0,0.1,298
368186450,0.0,0.0,0.0,0.0,2
368186470,0.0,,0.0,0.0,1
368186490,0.057142857,0.08088537,0.0,0.4,70
368186530,6.4556813,3.0043974,0.0,9.7,88
368186620,4.44,5.154164,0.0,17.2,75
368186720,0.09858156,0.098075666,0.0,0.9,423
368187050,0.03731884,0.06837373,0.0,0.5,276
368187070,0.015789473,0.036953703,0.0,0.1,38
368187170,2.811949,4.1586285,0.0,11.0,1021
368187380,0.7,1.1781341,0.0,3.6,11
368187510,0.0,0.0,0.0,0.0,4
368187540,0.024040923,0.04278795,0.0,0.1,391
368187550,15.159643,13.443348,0.0,33.5,337
368187640,0.0018957346,0.015294684,0.0,0.2,422
368187730,9.909033,6.9560995,0.0,19.1,155
368187790,3.2818182,6.2976656,0.0,25.9,44
368187910,7.4578676,1.9217609,0.0,9.7,197
368187930,1.0781165,1.2495623,0.0,3.6,1115
368187940,0.041836735,0.05439357,0.0,0.2,196
368187950,0.083333336,0.076804146,0.0,0.5,90
368187970,0.0,0.0,0.0,0.0,365
368188280,6.370816,4.1858444,0.0,11.7,490
368188310,3.057377,2.0813978,0.0,5.9,1037
368188390,0.0017811705,0.01323508,0.0,0.1,786
368188410,0.12819384,0.22907625,0.0,2.2,227
368188420,0.15,0.07071068,0.1,0.2,2
368188430,0.02801047,0.069687866,0.0,0.5,382
368188450,0.0218845,0.05472859,0.0,0.6,329
368188690,0.0055172415,0.022871116,0.0,0.1,290
368188750,0.49795917,0.69430375,0.0,3.9,98
368188770,3.411043,3.0213032,0.0,9.3,163
368188830,0.0006039689,0.0077513843,0.0,0.1,1159
368188920,2.468463,2.1933544,0.0,5.4,501
368188970,0.05833333,0.096732326,0.0,0.5,36
368189000,0.47993198,0.50500596,0.0,4.0,588
368189130,0.21824999,1.1447349,0.0,6.7,400
368189190,4.878155,4.775314,0.0,12.4,618
368189460,0.0,0.0,0.0,0.0,257
368189660,0.11111111,0.0781736,0.0,0.2,9
368189810,0.0,0.0,0.0,0.0,5
368189830,0.0,0.0,0.0,0.0,23
368189960,6.1841583,3.6135504,0.1,9.3,101
368190090,0.15505318,0.45193037,0.0,4.0,376
368190460,0.0,0.0,0.0,0.0,395
368190530,0.0022222223,0.019187475,0.0,0.2,135
368190560,0.0027210885,0.027265796,0.0,0.4,294
368190590,0.001234568,0.011059391,0.0,0.1,324
368190620,0.005633803,0.028619906,0.0,0.2,142
368190640,7.0390244,2.1884434,0.0,9.2,123
368190690,0.0010989011,0.010439442,0.0,0.1,364
368190870,0.0,,0.0,0.0,1
368191420,0.9506596,1.9837617,0.0,6.4,379
368191530,0.0,0.0,0.0,0.0,17
368191690,0.0010638299,0.010277442,0.0,0.1,282
368191710,0.060000002,0.13340628,0.0,2.1,435
368191790,0.0,0.0,0.0,0.0,17
368191810,0.011570248,0.048631407,0.0,0.3,121
368191980,0.05591716,0.12437578,0.0,1.1,338
368192060,0.0,0.0,0.0,0.0,236
368192140,5.778,3.833967,0.0,9.4,50
368192150,3.1532893,2.9839287,0.0,8.2,152
368192230,5.50305,4.1343737,0.0,10.3,459
368192240,4.355066,0.8335914,0.0,5.3,227
368192310,5.8528094,5.424693,0.0,19.1,89
368192510,0.0007371008,0.008564285,0.0,0.1,407
368192530,0.06984127,0.06959292,0.0,0.4,126
368192680,0.013888889,0.035350367,0.0,0.2,396
368192730,0.0,0.0,0.0,0.0,14
368192870,2.3615384,1.611696,0.1,4.8,13
368192980,0.2690141,0.8333093,0.0,5.8,355
368193060,0.010169492,0.030484114,0.0,0.1,59
368193180,1.5036347,2.2313359,0.0,6.1,1128
368193290,0.05560748,0.06699544,0.0,0.4,428
368193410,0.0,0.0,0.0,0.0,347
368193690,0.0,0.0,0.0,0.0,309
368193830,2.1683943,3.082714,0.0,7.5,791
368193850,7.0781093,6.2023077,0.0,26.5,201
368194070,0.0,0.0,0.0,0.0,428
368194090,0.054482758,0.06278354,0.0,0.3,290
368194140,0.0,0.0,0.0,0.0,391
368194250,1.579948,2.2307112,0.0,9.5,384
368194280,0.037260275,0.05117467,0.0,0.2,365
368194320,0.0006060606,0.0077731493,0.0,0.1,330
368194340,2.9316256,2.2127802,0.0,8.0,566
368194360,0.121590905,0.40942755,0.0,3.0,264
368194460,0.09156909,0.38158813,0.0,7.3,427
368194470,0.0012145749,0.010975884,0.0,0.1,247
368194520,0.006203474,0.024151847,0.0,0.1,403
368194530,0.00480226,0.021411665,0.0,0.1,354
368194570,0.013533834,0.048776936,0.0,0.6,399
368194650,0.0005102041,0.010101526,0.0,0.2,392
368194870,0.28388748,0.32434744,0.0,2.3,391
368194910,0.052102808,0.060212497,0.0,0.3,428
368195010,0.0,,0.0,0.0,1
368195460,5.512121,2.464737,0.7,8.7,66
368195680,5.5342464,1.7554059,0.1,8.3,73
368195880,2.0454855,2.2252643,0.0,10.7,587
368196090,0.208,0.5652005,0.0,4.7,125
368196210,0.10524862,0.15272255,0.0,0.6,362
368196320,3.4161327,4.0770025,0.0,13.8,874
368196410,3.5051534,4.52001,0.0,11.1,815
368196520,0.011704834,0.03218877,0.0,0.1,393
368196580,0.035148513,0.06458286,0.0,0.4,404
368196970,0.014864865,0.036573336,0.0,0.2,296
368197370,2.8504999,0.39501882,0.2,4.8,400
368197440,0.6096975,2.132433,0.0,13.9,1124
368197450,0.0,0.0,0.0,0.0,378
368197760,0.03826087,0.048815098,0.0,0.1,115
368197950,0.04139785,0.07160977,0.0,0.5,372
368197970,0.00067114097,0.008178516,0.0,0.1,298
368198010,,,,,0
368198030,0.043099277,0.05470204,0.0,0.3,413
368198210,0.33656716,1.4221624,0.0,7.2,1072
368198310,0.0026678143,0.017651273,0.0,0.3,1162
368198390,0.013202248,0.05057276,0.0,0.6,356
368198430,0.01764706,0.052859414,0.0,0.2,17
368198580,0.004296875,0.033447262,0.0,0.4,256
368198650,0.0013071896,0.011395568,0.0,0.1,153
368198810,3.934124,0.75101376,2.0,5.3,1096
368198910,0.019003116,0.040853433,0.0,0.2,321
368198930,0.00025188917,0.0050188564,0.0,0.1,397
368199000,13.857895,0.19414465,13.4,14.3,266
368199080,0.0,0.0,0.0,0.0,322
368199140,5.8268294,1.7512559,0.2,8.3,123
368199340,3.3058634,2.6147828,0.0,6.9,307
368199660,0.0013262599,0.011454916,0.0,0.1,377
368199730,0.09,0.19578633,0.0,2.3,320
368199740,0.005676856,0.023150096,0.0,0.1,1145
368199810,1.0296161,2.5573497,0.0,9.0,1094
368199820,0.013333334,0.035186578,0.0,0.1,15
368200040,0.32142857,0.5409089,0.0,1.9,14
368200210,0.0019607844,0.0139333075,0.0,0.1,102
368200240,0.6866953,0.5520198,0.0,4.0,466
368200370,0.1037037,0.105544314,0.0,0.4,27
368200390,0.016237114,0.080748424,0.0,0.9,1164
368200430,0.30941176,1.0688916,0.0,6.2,85
368200560,0.4680115,0.36956045,0.0,4.1,347
368200640,4.4,2.9728935,0.0,9.6,43
368200880,1.3951613,2.2004044,0.0,7.3,62
368201030,4.919623,2.37022,0.0,8.4,1167
368201040,0.7230133,0.52602285,0.0,3.6,604
368201060,0.0,0.0,0.0,0.0,1152
368201160,0.004472574,0.04691762,0.0,1.0,1185
368201170,0.01591512,0.047392357,0.0,0.4,377
368201210,0.0127917025,0.03493299,0.0,0.3,1157
368201230,2.3455856,0.7674759,0.1,7.4,555
368201310,0.0,0.0,0.0,0.0,34
368201460,0.0018867925,0.013638058,0.0,0.1,212
368201480,0.04844125,0.05003573,0.0,0.1,417
368201520,0.0,0.0,0.0,0.0,5
368201560,11.040477,4.7735243,0.0,17.3,84
368201570,4.39726,3.1502047,0.0,8.7,949
368201590,0.0,0.0,0.0,0.0,364
368201690,0.0,0.0,0.0,0.0,333
368201890,4.667143,2.4450753,0.0,7.0,420
368202030,0.0048158644,0.021440525,0.0,0.1,353
368202180,0.0010309279,0.010127123,0.0,0.1,194
368202210,0.0,,0.0,0.0,1
368202230,0.00069767446,0.008333198,0.0,0.1,430
368202290,0.0921659,0.11201868,0.0,0.6,434
368202310,0.006376812,0.025629913,0.0,0.2,345
368202320,0.00023809524,0.0048795003,0.0,0.1,420
368202360,1.6877023,2.7235293,0.0,10.5,618
368202440,2.6834345,3.6941752,0.0,9.6,495
368202480,0.011213236,0.132429,0.0,2.3,1088
368202610,0.0048932387,0.023173956,0.0,0.3,1124
368202660,0.022115383,0.04170337,0.0,0.1,104
368203010,0.018271605,0.038691152,0.0,0.1,405
368203080,0.0021276595,0.014586499,0.0,0.1,47
368203210,1.9110092,2.3829386,0.0,7.2,109
368203220,0.025,0.04345675,0.0,0.1,140
368203320,0.0011627907,0.010732888,0.0,0.1,430
368203340,2.8970802,2.8817105,0.0,7.0,137
368203470,6.7801905,9.938293,0.0,27.9,525
368203490,7.1036763,9.640965,0.0,31.1,136
368203570,1.2041045,1.7606344,0.0,24.1,536
368203650,4.083854,1.7449965,0.0,5.9,384
368203670,1.6628184,2.8928223,0.0,9.0,1178
368203780,0.0,0.0,0.0,0.0,373
368203810,0.00325,0.017754594,0.0,0.1,400
368203850,0.023943663,0.044450272,0.0,0.2,142
368203890,0.3091324,1.1340612,0.0,23.0,438
368204080,0.07272727,0.12720779,0.0,0.3,11
368204540,0.0,0.0,0.0,0.0,11
368204760,0.0010309279,0.0101183895,0.0,0.1,291
368204860,0.04716312,0.1222961,0.0,1.1,282
368204880,0.96680164,2.1387138,0.0,7.3,247
368204960,0.0,0.0,0.0,0.0,284
368205020,8.3,10.341566,0.0,31.9,11
368205110,0.030464718,0.113444045,0.0,2.8,1162
368205140,6.145748,7.4014363,0.0,18.5,588
368205150,0.002631579,0.016222142,0.0,0.1,38
368205160,0.02074074,0.042411152,0.0,0.2,270
368205350,0.5076923,0.40509576,0.0,1.2,13
368205410,2.073743,2.6425927,0.0,9.1,179
368205540,0.0016949152,0.012930024,0.0,0.1,295
368205650,6.2470145,2.9411442,0.0,10.7,134
368205740,0.0,0.0,0.0,0.0,347
368205880,0.0031088083,0.020554297,0.0,0.2,1158
368205920,0.024220625,0.066241324,0.0,0.7,417
368206090,3.215652,2.7576876,0.1,8.5,115
368206120,2.5548253,3.696196,0.0,9.7,487
368206160,0.0,0.0,0.0,0.0,303
368206170,0.0,0.0,0.0,0.0,242
368206360,15.85101,14.332664,0.0,36.2,594
368206640,0.0,0.0,0.0,0.0,243
368206680,0.5380623,1.5170573,0.0,6.5,289
368206920,0.0,0.0,0.0,0.0,92
368207090,9.370047,9.953031,0.0,54.2,424
368207240,0.36301368,0.3319551,0.0,2.5,365
368207380,0.022677597,0.041931972,0.0,0.1,366
368207390,0.0011267606,0.010569824,0.0,0.1,355
368207410,0.055963308,0.05717993,0.0,0.3,327
368207430,0.03957704,0.053130507,0.0,0.3,331
368207550,0.004608295,0.027639356,0.0,0.3,434
368207840,0.00082644634,0.009065761,0.0,0.1,363
368207980,0.0,0.0,0.0,0.0,370
368208110,0.0,0.0,0.0,0.0,26
368208150,0.013033175,0.034404244,0.0,0.2,422
368208250,1.8531818,2.4945946,0.0,5.9,1100
368208480,0.0015384615,0.01233143,0.0,0.1,260
368208710,0.019672131,0.04182025,0.0,0.2,366
368208720,0.0025477707,0.015782243,0.0,0.1,314
368208950,0.0,0.0,0.0,0.0,388
368208960,0.0,0.0,0.0,0.0,5
368209020,3.5046875,2.9354122,0.0,10.3,64
368209090,0.1379085,0.17282732,0.0,1.3,153
368209110,0.2529851,0.59381205,0.0,3.8,268
368209120,0.06356165,0.064308874,0.0,0.3,365
368209160,0.00027247958,0.005219958,0.0,0.1,367
368209230,0.08113208,0.3902563,0.0,2.3,159
368209480,0.001183432,0.013290481,0.0,0.2,338
368209740,1.58,1.0229774,0.2,3.1,30
368209790,0.00024752476,0.004975186,0.0,0.1,404
368209810,0.0,0.0,0.0,0.0,397
368209860,0.0012975779,0.023318863,0.0,0.7,1156
368209870,0.00072992704,0.011018944,0.0,0.2,411
368209880,0.00026041668,0.005098668,0.0,0.1,1152
368209950,0.0040189126,0.01966351,0.0,0.1,423
368210000,0.03187661,0.046659827,0.0,0.1,389
368210220,0.019325154,0.039545555,0.0,0.1,326
368210340,1.0837629,2.6004403,0.0,8.5,1164
368210430,0.004385965,0.021891566,0.0,0.2,342
368210560,1.6703703,1.8260452,0.0,4.8,108
368210570,4.402941,7.259789,0.0,30.4,34
368210750,0.006666667,0.02581989,0.0,0.1,15
368210860,1.502922,2.6916249,0.0,9.3,308
368210940,0.041408215,0.053206213,0.0,0.2,1193
368210950,0.86838114,2.0566459,0.0,7.0,1186
368211000,0.0031007752,0.017367551,0.0,0.1,258
368211010,0.13143632,0.13016857,0.0,1.1,369
368211050,4.536564,1.1192336,0.2,6.4,227
368211260,0.012941177,0.11931176,0.0,1.1,85
368211390,0.0074534165,0.028619913,0.0,0.2,161
368211560,2.220625,2.9553294,0.0,9.6,640
368211620,0.0,0.0,0.0,0.0,287
368211640,1.0714734,2.388159,0.0,10.0,319
368211650,0.002142857,0.017483128,0.0,0.2,420
368211680,5.453704,3.4981241,0.0,10.0,54
368211850,0.21666665,0.14719601,0.1,0.5,6
368211910,0.12257218,0.13264395,0.0,0.9,381
368211990,5.0649147,3.4420402,0.0,12.1,818
368212120,0.013084112,0.047600117,0.0,0.5,321
368212210,0.0445614,0.051118147,0.0,0.2,1140
368212230,0.6083693,2.0104668,0.0,9.6,1159
368212360,0.0,0.0,0.0,0.0,328
368212470,0.1,0.14142136,0.0,0.4,7
368212490,2.4811013,3.4253612,0.0,9.5,672
368212540,0.23039772,0.16593638,0.0,1.1,352
368212550,4.851678,6.1616454,0.0,19.0,298
368212560,0.00091743126,0.016590038,0.0,0.3,327
368212570,0.006722689,0.0250766,0.0,0.1,357
368212720,0.0038461538,0.019611614,0.0,0.1,26
368212770,0.7,0.0,0.7,0.7,2
368212870,0.0,0.0,0.0,0.0,157
368212910,0.0070967744,0.029251011,0.0,0.2,310
368212950,4.1679597,2.298982,0.0,7.9,696
368213010,0.061375663,0.073948026,0.0,0.3,189
368213040,3.8443282,2.239422,0.0,6.4,1146
368213090,3.5445797,3.145293,0.0,12.3,738
368213150,0.0,0.0,0.0,0.0,153
368213250,0.0008583691,0.009244832,0.0,0.1,233
368213310,0.0,,0.0,0.0,1
368213580,0.2,0.17320508,0.1,0.4,3
368213680,0.0,0.0,0.0,0.0,7
368213790,0.0052469135,0.023677414,0.0,0.2,324
368213880,0.0016470588,0.012742651,0.0,0.1,425
368214070,0.00058139535,0.0076138056,0.0,0.1,344
368214090,0.0032258066,0.023085913,0.0,0.2,93
368214170,0.6685665,1.7718523,0.0,6.8,1158
368214190,0.17297794,0.79559827,0.0,7.6,1088
368214210,2.9022813,2.7831545,0.0,8.1,263
368214290,0.0030898878,0.01732873,0.0,0.1,356
368214340,0.08745981,0.08193415,0.0,0.4,311
368214420,0.00071428576,0.008431348,0.0,0.1,420
368214440,0.000390625,0.00625,0.0,0.1,256
368214530,0.0,0.0,0.0,0.0,36
368214730,5.10193,3.2228928,0.0,10.7,1140
368214750,0.0074074073,0.029313125,0.0,0.2,351
368214850,0.0,0.0,0.0,0.0,318
368214910,0.0,0.0,0.0,0.0,116
368214980,0.0,0.0,0.0,0.0,379
